ad_id,scraped_date,type,city,region,price,area,bedrooms,bathrooms,level_numeric,level_label,furnished
194281468,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,28000.0,280.0,3,3,2.0,2,unknown
194281421,2026-05-10,apartment,Giza,Haram,4000.0,160.0,4,2,3.0,3,no
194281414,2026-05-10,apartment,Giza,6th Of October,8000.0,210.0,4,2,0.0,Ground,unknown
194281403,2026-05-10,apartment,Cairo,Madinaty,16000.0,135.0,3,2,0.0,Ground,yes
194281342,2026-05-10,apartment,Giza,Haram,6000.0,125.0,2,1,1.0,1,yes
194269226,2026-05-10,studio,Giza,6th Of October,15000.0,130.0,1,1,,Highest,no
194281256,2026-05-10,apartment,Cairo,Nasr City,70000.0,500.0,8,3,1.0,1,no
194281252,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000.0,130.0,2,2,1.0,1,unknown
194281238,2026-05-10,apartment,Cairo,Nasr City,4500.0,120.0,3,1,4.0,4,no
194281155,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6700.0,180.0,3,2,1.0,1,no
194271435,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,22000.0,194.0,3,3,0.0,Ground,no
194262409,2026-05-10,apartment,Port Said,Port Fouad,4500.0,120.0,3,1,2.0,2,no
194281088,2026-05-10,apartment,Giza,Haram,3000.0,150.0,3,2,3.0,3,no
194281043,2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,35000.0,245.0,3,4,3.0,3,unknown
194281031,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3300.0,70.0,2,1,4.0,4,no
194280989,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000.0,140.0,2,2,2.0,2,unknown
194280957,2026-05-10,apartment,Cairo,Heliopolis,16000.0,200.0,3,3,3.0,3,yes
194280835,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,72000.0,160.0,2,3,1.0,1,yes
194280794,2026-05-10,apartment,Giza,Sheikh Zayed,11000.0,100.0,2,1,0.0,Ground,yes
194244252,2026-05-10,apartment,Cairo,Rehab City,11500.0,155.0,3,3,1.0,1,no
194064183,2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,36000.0,270.0,3,2,3.0,3,yes
192242624,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,22000.0,214.0,4,3,2.0,2,no
182476484,2026-05-10,apartment,Giza,Sheikh Zayed,4000.0,70.0,2,1,2.0,2,no
194280681,2026-05-10,apartment,Alexandria,Azarita,13000.0,147.0,3,2,6.0,6,no
194280664,2026-05-10,apartment,Alexandria,Shatby,16000.0,147.0,3,2,4.0,4,no
194280647,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000.0,160.0,3,2,3.0,3,unknown
194280641,2026-05-10,apartment,Cairo,Nasr City,10000.0,150.0,2,2,8.0,8,no
194280610,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17000.0,145.0,2,3,0.0,Ground,unknown
194280604,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,32000.0,156.0,2,2,4.0,4,unknown
194280587,2026-05-10,apartment,Cairo,Nasr City,14000.0,150.0,2,1,4.0,4,yes
194280560,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,160.0,2,3,2.0,2,yes
194280535,2026-05-10,apartment,Cairo,Heliopolis,10000.0,100.0,2,1,3.0,3,yes
194280527,2026-05-10,apartment,Cairo,Zahraa Al Maadi,5000.0,165.0,3,3,6.0,6,no
194280396,2026-05-10,apartment,Cairo,Shubra,5000.0,110.0,4,1,2.0,2,no
194280365,2026-05-10,apartment,Cairo,Nasr City,10000.0,170.0,2,2,1.0,1,yes
194280206,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000.0,280.0,3,3,0.0,Ground,no
194276180,2026-05-10,apartment,Cairo,Madinaty,6000.0,116.0,3,2,4.0,4,no
194267810,2026-05-10,apartment,Cairo,Madinaty,10000.0,200.0,4,3,3.0,3,no
194279731,2026-05-10,apartment,Giza,Sheikh Zayed,4500.0,130.0,3,2,5.0,5,no
194279688,2026-05-10,apartment,Cairo,Madinaty,6300.0,96.0,2,2,2.0,2,no
194279672,2026-05-10,studio,Cairo,Rehab City,12000.0,65.0,1,1,0.0,Ground,yes
194279562,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,130.0,3,2,0.0,Ground,no
194279452,2026-05-10,apartment,Cairo,Rehab City,12000.0,162.0,3,3,2.0,2,no
194279435,2026-05-10,apartment,Cairo,Rehab City,18000.0,108.0,3,1,2.0,2,yes
194279397,2026-05-10,apartment,Cairo,Rehab City,13000.0,90.0,2,1,2.0,2,yes
194279390,2026-05-10,studio,Cairo,Rehab City,10000.0,58.0,1,1,0.0,Ground,yes
194279359,2026-05-10,apartment,Cairo,Nasr City,4000.0,120.0,3,1,4.0,4,no
194279333,2026-05-10,apartment,Cairo,Heliopolis,25000.0,200.0,3,2,0.0,Ground,unknown
194279326,2026-05-10,apartment,Cairo,Heliopolis,16000.0,140.0,2,1,0.0,Ground,no
194242822,2026-05-10,apartment,Cairo,Madinaty,5600.0,124.0,3,2,2.0,2,no
194279307,2026-05-10,apartment,Cairo,Heliopolis,16000.0,200.0,3,2,5.0,5,no
194279284,2026-05-10,apartment,Cairo,Heliopolis,14000.0,120.0,2,1,0.0,Ground,unknown
194279261,2026-05-10,apartment,Cairo,Heliopolis,11000.0,170.0,4,2,1.0,1,unknown
193118546,2026-05-10,apartment,Cairo,Maadi,15000.0,190.0,3,2,5.0,5,yes
194279235,2026-05-10,apartment,Alexandria,Agami,3000.0,130.0,3,2,7.0,7,no
194279228,2026-05-10,apartment,Cairo,Madinaty,10000.0,78.0,2,1,0.0,Ground,yes
194222735,2026-05-10,apartment,Cairo,Maadi,13000.0,200.0,2,2,2.0,2,yes
193744850,2026-05-10,apartment,Cairo,Maadi,12000.0,170.0,3,2,7.0,7,yes
194279212,2026-05-10,apartment,Cairo,Nasr City,4000.0,120.0,3,1,3.0,3,no
194279023,2026-05-10,apartment,Giza,Sheikh Zayed,11000.0,204.0,3,3,2.0,2,no
193071409,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000.0,300.0,3,3,0.0,Ground,no
194278837,2026-05-10,apartment,Giza,Sheikh Zayed,9000.0,70.0,1,1,0.0,Ground,yes
194278721,2026-05-10,apartment,Cairo,Hadayek Al-Kobba,4000.0,150.0,3,1,4.0,4,unknown
194278241,2026-05-10,apartment,Cairo,Gesr Al Suez,4000.0,140.0,2,2,8.0,8,no
194278056,2026-05-10,apartment,Alexandria,Smoha,15500.0,210.0,3,3,9.0,9,no
194278031,2026-05-10,apartment,Cairo,Nasr City,5500.0,120.0,3,1,0.0,Ground,no
194278015,2026-05-10,apartment,Giza,Mohandessin,24000.0,208.0,3,2,1.0,1,no
194278016,2026-05-10,apartment,Giza,Hadayek 6th Of October,3300.0,130.0,3,2,2.0,2,unknown
194277974,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3000.0,70.0,2,1,2.0,2,no
194277740,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500.0,190.0,3,2,1.0,1,no
194277911,2026-05-10,apartment,Cairo,Madinaty,7500.0,123.0,3,2,0.0,Ground,no
194277780,2026-05-10,apartment,Cairo,Nasr City,7000.0,100.0,2,1,1.0,1,yes
194233891,2026-05-10,apartment,Alexandria,Smoha,7000.0,200.0,3,3,10.0,10+,no
194277759,2026-05-10,apartment,Cairo,Nasr City,15000.0,250.0,3,2,4.0,4,yes
194277620,2026-05-10,apartment,Giza,Sheikh Zayed,7500.0,200.0,3,2,1.0,1,no
194277618,2026-05-10,apartment,Cairo,Nasr City,12000.0,150.0,3,1,3.0,3,yes
194276617,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500.0,200.0,3,2,0.0,Ground,no
194277333,2026-05-10,apartment,Cairo,Rehab City,14000.0,90.0,2,1,0.0,Ground,unknown
194257836,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000.0,200.0,3,2,1.0,1,no
194276952,2026-05-10,apartment,Cairo,Katameya,6000.0,180.0,3,2,2.0,2,no
194238035,2026-05-10,studio,Cairo,New Cairo - El Tagamoa,6500.0,70.0,1,1,3.0,3,yes
194273277,2026-05-10,studio,Cairo,Heliopolis,6250.0,90.0,1,1,3.0,3,yes
194271308,2026-05-10,apartment,Alexandria,Smoha,16000.0,240.0,3,3,7.0,7,no
194276726,2026-05-10,apartment,Alexandria,Cleopatra,3500.0,110.0,3,1,4.0,4,no
194276637,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000.0,90.0,2,1,1.0,1,yes
194239593,2026-05-10,apartment,Giza,6th Of October,3500.0,150.0,3,1,3.0,3,no
194276541,2026-05-10,apartment,Cairo,Nasr City,3700.0,120.0,3,1,3.0,3,no
194276538,2026-05-10,apartment,Alexandria,Laurent,17000.0,330.0,4,3,10.0,10,unknown
193506697,2026-05-10,apartment,Cairo,Nasr City,18000.0,200.0,3,3,4.0,4,yes
194276435,2026-05-10,apartment,Cairo,Nasr City,4000.0,120.0,3,1,4.0,4,no
194276422,2026-05-10,apartment,Alexandria,Sporting,12000.0,225.0,3,3,4.0,4,no
194276415,2026-05-10,apartment,Cairo,Nasr City,3850.0,120.0,3,1,4.0,4,no
194276380,2026-05-10,apartment,Giza,6th Of October,3800.0,120.0,2,1,6.0,6,yes
194276219,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000.0,160.0,3,2,2.0,2,unknown
194276195,2026-05-10,apartment,Cairo,Rehab City,6500.0,99.0,2,1,4.0,4,no
194275987,2026-05-10,apartment,Alexandria,Smoha,7000.0,200.0,3,3,10.0,10+,no
194273163,2026-05-10,apartment,Cairo,Rehab City,5000.0,108.0,3,2,4.0,4,yes
194275935,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,200.0,3,2,1.0,1,unknown
194275829,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000.0,134.0,3,2,5.0,5,unknown
194275741,2026-05-10,apartment,Giza,Sheikh Zayed,6500.0,145.0,3,2,2.0,2,no
194275703,2026-05-10,apartment,Cairo,Shorouk City,4000.0,180.0,3,2,2.0,2,no
194275644,2026-05-10,apartment,Cairo,Zahraa Al Maadi,5000.0,165.0,3,1,8.0,8,no
194275626,2026-05-10,apartment,Cairo,Madinaty,10000.0,82.0,2,1,0.0,Ground,yes
194275572,2026-05-10,apartment,Cairo,Maadi,4000.0,160.0,3,1,4.0,4,no
194275535,2026-05-10,apartment,Giza,Sheikh Zayed,18000.0,180.0,3,2,2.0,2,yes
194275507,2026-05-10,apartment,Cairo,Zahraa Al Maadi,4000.0,160.0,3,1,4.0,4,no
194275437,2026-05-10,apartment,Giza,Sheikh Zayed,10000.0,80.0,2,1,0.0,Ground,yes
194275385,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,280.0,3,2,0.0,Ground,no
194275333,2026-05-10,apartment,Giza,Sheikh Zayed,4000.0,70.0,2,1,3.0,3,no
194275328,2026-05-10,apartment,Cairo,Zahraa Al Maadi,4200.0,135.0,2,2,1.0,1,no
194275229,2026-05-10,apartment,Cairo,Rehab City,14000.0,131.0,3,2,5.0,5,yes
194275212,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,180.0,3,2,2.0,2,no
194275187,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000.0,260.0,3,3,0.0,Ground,no
194274875,2026-05-10,apartment,Alexandria,Borg Al-Arab,6000.0,180.0,4,2,1.0,1,yes
194275172,2026-05-10,apartment,Cairo,Helwan,4500.0,160.0,3,2,7.0,7,no
194275141,2026-05-10,apartment,Cairo,Madinaty,7000.0,70.0,2,1,3.0,3,yes
194274908,2026-05-10,apartment,Giza,6th Of October,4500.0,160.0,3,2,0.0,Ground,unknown
194274871,2026-05-10,studio,Cairo,Rehab City,6000.0,65.0,1,1,0.0,Ground,no
194274842,2026-05-10,apartment,Cairo,Madinaty,16000.0,70.0,2,1,0.0,Ground,yes
194274802,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,180.0,3,2,1.0,1,yes
194274729,2026-05-10,apartment,Alexandria,Smoha,15000.0,180.0,3,1,3.0,3,no
194274764,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,35000.0,400.0,5,5,0.0,Ground,no
194274752,2026-05-10,apartment,Cairo,Zahraa Al Maadi,5000.0,150.0,3,1,5.0,5,no
194274643,2026-05-10,apartment,Cairo,Zahraa Al Maadi,11000.0,210.0,3,2,9.0,9,no
194274639,2026-05-10,apartment,Cairo,Madinaty,5500.0,82.0,2,1,1.0,1,no
193343005,2026-05-10,apartment,Cairo,Helmeyat El Zaytoun,5500.0,100.0,2,1,10.0,10,yes
194274511,2026-05-10,apartment,Cairo,Rehab City,8000.0,162.0,3,3,1.0,1,no
194273499,2026-05-10,apartment,Cairo,Sharabeya,3000.0,60.0,2,1,5.0,5,yes
194274408,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,35000.0,350.0,5,5,0.0,Ground,yes
194274406,2026-05-10,apartment,Cairo,Madinaty,7000.0,91.0,2,1,3.0,3,yes
194145833,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17000.0,150.0,3,3,1.0,1,no
193507077,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,230.0,3,2,2.0,2,no
194274308,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000.0,95.0,1,1,2.0,2,yes
194261551,2026-05-10,apartment,Cairo,Maadi,3700.0,100.0,3,1,4.0,4,yes
194273929,2026-05-10,apartment,Cairo,Madinaty,5500.0,82.0,2,1,0.0,Ground,no
194273870,2026-05-10,apartment,Giza,Sheikh Zayed,12500.0,75.0,2,1,3.0,3,yes
194264907,2026-05-10,apartment,Cairo,Shorouk City,4800.0,140.0,3,2,2.0,2,no
194273828,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,23000.0,140.0,2,3,1.0,1,yes
194273723,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,140.0,3,2,1.0,1,yes
194273700,2026-05-10,apartment,Cairo,Nasr City,3300.0,140.0,2,2,10.0,10,unknown
194272210,2026-05-10,apartment,Giza,6th Of October,6500.0,120.0,3,1,2.0,2,no
194273570,2026-05-10,apartment,Giza,6th Of October,5000.0,124.0,3,2,3.0,3,no
193920207,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000.0,216.0,3,3,3.0,3,unknown
192952361,2026-05-10,apartment,Cairo,Helmeyat El Zaytoun,7000.0,125.0,2,2,10.0,10+,yes
184653331,2026-05-10,apartment,Cairo,Maadi,40000.0,200.0,3,3,10.0,10,yes
194273489,2026-05-10,apartment,Giza,6th Of October,12000.0,300.0,3,3,2.0,2,no
194268257,2026-05-10,apartment,Cairo,Mostakbal City,183000.0,84.0,2,2,4.0,4,no
194273448,2026-05-10,apartment,Cairo,Rehab City,15000.0,92.0,2,1,0.0,Ground,yes
194273435,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,27000.0,270.0,4,3,0.0,Ground,no
194273422,2026-05-10,apartment,Cairo,Rehab City,23000.0,136.0,3,3,0.0,Ground,yes
194273391,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,200.0,3,2,0.0,Ground,no
194273388,2026-05-10,studio,Giza,Sheikh Zayed,7000.0,70.0,1,1,0.0,Ground,yes
194273347,2026-05-10,apartment,Cairo,Rehab City,9000.0,173.0,3,3,1.0,1,yes
194273341,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500.0,170.0,3,2,0.0,Ground,no
194273276,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8500.0,140.0,3,1,2.0,2,yes
194272195,2026-05-10,apartment,Giza,Sheikh Zayed,11000.0,70.0,2,1,4.0,4,yes
194272400,2026-05-10,apartment,Alexandria,Glim,8500.0,160.0,4,2,5.0,5,yes
194273209,2026-05-10,apartment,Cairo,Rehab City,20000.0,162.0,3,3,3.0,3,yes
194273148,2026-05-10,apartment,Cairo,Rehab City,25000.0,99.0,2,1,1.0,1,yes
185591473,2026-05-10,apartment,Giza,6th Of October,6000.0,130.0,3,2,3.0,3,unknown
194272910,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3000.0,70.0,2,1,1.0,1,no
194273079,2026-05-10,apartment,Cairo,Rehab City,10000.0,90.0,2,1,1.0,1,yes
194272028,2026-05-10,apartment,Cairo,Nasr City,4000.0,150.0,3,1,3.0,3,no
194273033,2026-05-10,apartment,Cairo,Rehab City,8500.0,131.0,3,2,3.0,3,no
194167696,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000.0,140.0,3,3,1.0,1,yes
194273019,2026-05-10,apartment,Cairo,Madinaty,6000.0,117.0,3,2,4.0,4,no
194272995,2026-05-10,apartment,Cairo,Rehab City,10500.0,90.0,2,1,2.0,2,yes
194272970,2026-05-10,duplex,Giza,Sheikh Zayed,9500.0,70.0,2,1,0.0,Ground,yes
194272965,2026-05-10,apartment,Giza,6th Of October,11000.0,200.0,3,2,1.0,1,yes
194272945,2026-05-10,apartment,Cairo,Rehab City,6000.0,99.0,2,1,3.0,3,no
194272766,2026-05-10,studio,Cairo,Madinaty,4300.0,60.0,1,1,0.0,Ground,no
194168388,2026-05-10,apartment,Giza,Sheikh Zayed,35000.0,200.0,3,3,0.0,Ground,yes
194272353,2026-05-10,apartment,Cairo,Nasr City,3300.0,140.0,2,2,10.0,10,unknown
194272265,2026-05-10,apartment,Giza,Haram,3100.0,142.0,3,2,4.0,4,unknown
194272206,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,155.0,3,2,2.0,2,yes
194272166,2026-05-10,apartment,Cairo,Zahraa Al Maadi,12500.0,180.0,3,3,5.0,5,yes
194272157,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,220.0,3,2,0.0,Ground,yes
194272144,2026-05-10,apartment,Cairo,Rehab City,16000.0,230.0,3,3,3.0,3,no
194272000,2026-05-10,apartment,Cairo,Madinaty,6500.0,135.0,3,2,1.0,1,no
194271997,2026-05-10,apartment,Cairo,Madinaty,6000.0,109.0,2,1,1.0,1,no
194271962,2026-05-10,apartment,Giza,Sheikh Zayed,7500.0,180.0,3,2,2.0,2,no
194271959,2026-05-10,apartment,Cairo,Sheraton,4600.0,120.0,2,1,7.0,7,no
194271945,2026-05-10,apartment,Cairo,Badr City,3500.0,100.0,3,1,3.0,3,yes
194271942,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17000.0,146.0,2,2,2.0,2,no
194271899,2026-05-10,apartment,Cairo,Rehab City,12000.0,162.0,3,3,3.0,3,no
194271832,2026-05-10,apartment,Cairo,Helwan,3000.0,145.0,3,1,4.0,4,no
194271825,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000.0,186.0,3,3,3.0,3,no
194271790,2026-05-10,studio,Cairo,Rehab City,7500.0,60.0,1,1,0.0,Ground,no
194161727,2026-05-10,apartment,Giza,6th Of October,9000.0,150.0,3,2,2.0,2,yes
194271661,2026-05-10,apartment,Cairo,Madinaty,4800.0,82.0,2,1,2.0,2,no
194271571,2026-05-10,apartment,Giza,Sheikh Zayed,9000.0,70.0,2,1,1.0,1,yes
194271472,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,22000.0,150.0,2,2,2.0,2,yes
194271463,2026-05-10,apartment,Cairo,Rehab City,18000.0,197.0,3,3,0.0,Ground,no
194228846,2026-05-10,apartment,Cairo,Madinaty,7800.0,175.0,3,3,6.0,6,no
193971460,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000.0,250.0,4,4,2.0,2,no
194271401,2026-05-10,apartment,Cairo,Rehab City,13000.0,90.0,2,1,2.0,2,yes
194271377,2026-05-10,apartment,Cairo,Madinaty,12000.0,89.0,2,2,0.0,Ground,yes
194271341,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500.0,123.0,3,2,0.0,Ground,no
194271323,2026-05-10,apartment,Cairo,Sheraton,6500.0,130.0,3,2,4.0,4,no
194271302,2026-05-10,apartment,Cairo,Rehab City,20000.0,120.0,2,2,0.0,Ground,yes
194271292,2026-05-10,apartment,Cairo,Nasr City,12000.0,320.0,3,2,4.0,4,unknown
194271242,2026-05-10,apartment,Alexandria,Saba Pasha,9500.0,225.0,3,2,10.0,10,no
194271231,2026-05-10,duplex,Cairo,Nasr City,9000.0,210.0,3,2,4.0,4,unknown
194271199,2026-05-10,apartment,Cairo,Madinaty,10000.0,200.0,4,3,3.0,3,no
194257971,2026-05-10,apartment,Giza,Hadayek Al-Ahram,3000.0,140.0,3,2,0.0,Ground,no
194271178,2026-05-10,apartment,Qalyubia,Shubra Al-Khaimah,3000.0,125.0,2,1,10.0,10,no
194271133,2026-05-10,apartment,Cairo,Madinaty,10000.0,208.0,3,3,6.0,6,no
194271111,2026-05-10,studio,Cairo,Rehab City,16000.0,60.0,1,1,0.0,Ground,yes
194271032,2026-05-10,apartment,Cairo,Hadayek Al-Kobba,3000.0,80.0,2,1,1.0,1,no
194270955,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,20000.0,300.0,3,4,,Highest,no
194271007,2026-05-10,apartment,Cairo,Madinaty,5000.0,103.0,3,2,4.0,4,no
194270999,2026-05-10,apartment,Giza,Sheikh Zayed,12000.0,134.0,3,2,1.0,1,no
194270988,2026-05-10,apartment,Cairo,Rehab City,10000.0,119.0,3,2,4.0,4,yes
194270965,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000.0,147.0,2,2,2.0,2,no
194270957,2026-05-10,apartment,Cairo,Rehab City,12000.0,131.0,3,2,4.0,4,unknown
194270947,2026-05-10,apartment,Giza,Sheikh Zayed,14000.0,134.0,3,2,1.0,1,no
194270877,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000.0,210.0,3,3,4.0,4,no
194270869,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000.0,160.0,4,3,1.0,1,yes
194270835,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,175.0,3,2,1.0,1,unknown
194270824,2026-05-10,apartment,Cairo,Rehab City,10000.0,108.0,3,2,0.0,Ground,no
192551613,2026-05-10,apartment,Cairo,Shorouk City,6000.0,134.0,2,2,6.0,6,no
194270805,2026-05-10,apartment,Cairo,Madinaty,5000.0,89.0,2,2,2.0,2,no
194270787,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,350.0,4,3,1.0,1,no
194270739,2026-05-10,apartment,Cairo,Nasr City,20000.0,190.0,3,2,8.0,8,yes
194270730,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500.0,240.0,3,2,3.0,3,no
194270658,2026-05-10,studio,Alexandria,Roushdy,5000.0,50.0,1,1,,Highest,yes
194270655,2026-05-10,apartment,Cairo,Rehab City,11000.0,99.0,2,1,4.0,4,yes
194270627,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,250.0,3,3,1.0,1,yes
194270588,2026-05-10,apartment,Alexandria,Maamoura,10000.0,180.0,2,2,5.0,5,yes
194270584,2026-05-10,apartment,Alexandria,Laurent,6500.0,135.0,2,2,6.0,6,no
194264816,2026-05-10,apartment,Alexandria,Kafr Abdo,11000.0,200.0,3,2,2.0,2,yes
194270508,2026-05-10,apartment,Alexandria,Maamoura,10000.0,200.0,3,2,5.0,5,no
194166024,2026-05-10,apartment,Alexandria,Zezenia,21000.0,350.0,3,3,5.0,5,no
194270499,2026-05-10,apartment,Cairo,Rehab City,14000.0,90.0,2,1,0.0,Ground,yes
194270478,2026-05-10,apartment,Cairo,Madinaty,13000.0,255.0,4,4,2.0,2,no
194145220,2026-05-10,apartment,Alexandria,Smoha,8000.0,100.0,2,1,3.0,3,yes
194270443,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,300.0,4,3,1.0,1,yes
194270417,2026-05-10,apartment,Giza,Sheikh Zayed,24000.0,208.0,3,2,1.0,1,unknown
194270416,2026-05-10,apartment,Cairo,Rehab City,19000.0,250.0,3,3,2.0,2,no
181673208,2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,16000.0,170.0,2,2,5.0,5,yes
194270365,2026-05-10,apartment,Alexandria,Glim,7000.0,160.0,3,2,4.0,4,no
194270321,2026-05-10,studio,Cairo,Madinaty,4300.0,54.0,1,1,0.0,Ground,no
194270298,2026-05-10,apartment,Cairo,Rehab City,10000.0,90.0,2,1,2.0,2,yes
194270088,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,156.0,2,3,2.0,2,unknown
194270297,2026-05-10,apartment,Giza,Sheikh Zayed,7500.0,145.0,3,2,2.0,2,no
194270293,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000.0,130.0,2,1,3.0,3,yes
194270282,2026-05-10,apartment,Giza,Sheikh Zayed,20000.0,173.0,3,3,1.0,1,no
194270272,2026-05-10,apartment,Cairo,Rehab City,19000.0,160.0,3,3,4.0,4,yes
194233284,2026-05-10,apartment,Cairo,Hadayek Al-Kobba,5000.0,127.0,3,2,3.0,3,no
194270236,2026-05-10,apartment,Cairo,Madinaty,6000.0,135.0,3,2,3.0,3,no
194270209,2026-05-10,apartment,Cairo,Madinaty,5500.0,74.0,2,1,0.0,Ground,no
194269070,2026-05-10,apartment,Cairo,Shorouk City,3500.0,90.0,2,1,0.0,Ground,no
194270146,2026-05-10,duplex,Giza,Sheikh Zayed,13000.0,300.0,3,2,0.0,Ground,unknown
194270120,2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,58000.0,200.0,3,3,2.0,2,yes
194054211,2026-05-10,apartment,Cairo,Mokattam,7500.0,120.0,1,1,4.0,4,yes
194270103,2026-05-10,studio,Cairo,Madinaty,8500.0,60.0,1,1,0.0,Ground,unknown
194270083,2026-05-10,apartment,Giza,Sheikh Zayed,20000.0,195.0,3,3,1.0,1,no
194270073,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3700.0,115.0,3,1,3.0,3,no
194270059,2026-05-10,studio,Cairo,New Cairo - El Tagamoa,6000.0,300.0,1,1,3.0,3,yes
194270016,2026-05-10,apartment,Cairo,Zahraa Al Maadi,8500.0,120.0,2,1,4.0,4,yes
194270004,2026-05-10,apartment,Alexandria,Saba Pasha,7500.0,145.0,2,2,1.0,1,no
194269987,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,230.0,3,3,4.0,4,no
194269973,2026-05-10,apartment,Cairo,Rehab City,16000.0,90.0,2,1,1.0,1,unknown
194269962,2026-05-10,apartment,Cairo,Rehab City,12000.0,105.0,3,2,2.0,2,yes
194269937,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,360.0,3,2,1.0,1,no
194269932,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17999.0,90.0,2,1,1.0,1,yes
194269889,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000.0,270.0,4,3,1.0,1,unknown
194269858,2026-05-10,apartment,Giza,Sheikh Zayed,11000.0,220.0,3,2,2.0,2,no
194269831,2026-05-10,apartment,Giza,Sheikh Zayed,20000.0,200.0,3,1,1.0,1,no
194269803,2026-05-10,apartment,Giza,Sheikh Zayed,10000.0,230.0,3,2,1.0,1,no
194269761,2026-05-10,apartment,Cairo,Sheraton,20000.0,200.0,3,2,4.0,4,yes
194167234,2026-05-10,apartment,Cairo,Rehab City,25000.0,99.0,2,1,1.0,1,unknown
194269717,2026-05-10,apartment,Cairo,Madinaty,7500.0,124.0,3,2,0.0,Ground,no
194269710,2026-05-10,apartment,Cairo,Rehab City,12000.0,131.0,3,2,1.0,1,yes
194269671,2026-05-10,apartment,Cairo,Nasr City,4000.0,100.0,2,2,5.0,5,unknown
