scraped_date,type,city,region,price,area,bedrooms,bathrooms,floor_numeric,floor_label,furnished
2026-05-10,apartment,Alexandria,Bolkly,5500,165,3,2,10.0,10+,no
2026-05-10,apartment,Alexandria,Mandara,3000,75,2,2,3.0,3,yes
2026-05-10,apartment,Alexandria,Zezenia,8500,200,3,2,6.0,6,no
2026-05-10,apartment,Alexandria,Sporting,8000,160,3,2,8.0,8,yes
2026-05-10,apartment,Alexandria,Camp Caesar,8500,120,3,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,6000,130,2,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Seyouf,3500,150,3,3,2.0,2,no
2026-05-10,apartment,Alexandria,Seyouf,4800,200,3,2,10.0,10,no
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,9000,120,3,1,8.0,8,yes
2026-05-10,apartment,Alexandria,Sporting,12000,220,3,2,5.0,5,no
2026-05-10,apartment,Alexandria,Saba Pasha,15000,200,3,2,8.0,8,no
2026-05-10,apartment,Alexandria,Sporting,11000,80,2,2,9.0,9,yes
2026-05-10,apartment,Alexandria,Nakheel,6250,100,2,1,6.0,6,yes
2026-05-10,apartment,Alexandria,Nakheel,300000,120,3,1,7.0,7,no
2026-05-10,apartment,Alexandria,Fleming,59000,110,3,2,3.0,3,no
2026-05-10,apartment,Alexandria,Sidi Gaber,5000,150,3,2,4.0,4,no
2026-05-10,apartment,Alexandria,Raml Station,17500,200,3,2,7.0,7,no
2026-05-10,apartment,Alexandria,Kafr Abdo,4500,160,2,1,3.0,3,no
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,7000,120,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Miami,7500,150,3,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,Sporting,6000,170,3,2,1.0,1,no
2026-05-10,apartment,Alexandria,Sporting,10000,210,3,4,9.0,9,no
2026-05-10,apartment,Alexandria,Camp Caesar,5500,100,2,1,5.0,5,yes
2026-05-10,apartment,Alexandria,Bolkly,6200,95,2,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Maamoura,7000,100,2,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,10000,130,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,5200,145,3,2,4.0,4,no
2026-05-10,apartment,Alexandria,Sidi Beshr,7000,150,3,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Zezenia,14000,230,3,3,10.0,10,yes
2026-05-10,apartment,Alexandria,Zezenia,8500,100,2,2,8.0,8,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,6500,120,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,4000,100,2,1,4.0,4,no
2026-05-10,apartment,Alexandria,Sidi Beshr,300000,100,2,1,6.0,6,yes
2026-05-10,apartment,Alexandria,Maamoura,10000,170,2,1,2.0,2,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,4500,155,2,1,3.0,3,no
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,15000,230,3,2,9.0,9,no
2026-05-10,apartment,Alexandria,Saba Pasha,7500,140,2,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,9000,200,3,2,4.0,4,no
2026-05-10,apartment,Alexandria,Montazah,3000,165,3,1,4.0,4,no
2026-05-10,apartment,Alexandria,Bolkly,10000,165,3,2,2.0,2,yes
2026-05-10,apartment,Alexandria,Azarita,20000,200,3,3,10.0,10,no
2026-05-10,apartment,Alexandria,San Stefano,10000,220,3,2,3.0,3,no
2026-05-10,apartment,Alexandria,Sidi Gaber,10000,180,3,2,4.0,4,no
2026-05-10,apartment,Alexandria,Mandara,17000,250,3,3,10.0,10+,yes
2026-05-10,apartment,Alexandria,Gianaclis,7000,165,3,3,4.0,4,no
2026-05-10,apartment,Alexandria,Sidi Beshr,7000,145,3,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,6000,180,2,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Zezenia,11000,140,2,2,4.0,4,no
2026-05-10,apartment,Alexandria,Sidi Beshr,6000,135,3,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,Maamoura,8000,100,2,1,0.0,Ground,yes
2026-05-10,apartment,Alexandria,Raml Station,15000,250,4,1,5.0,5,no
2026-05-10,apartment,Alexandria,Sidi Beshr,3500,130,2,1,1.0,1,no
2026-05-10,apartment,Alexandria,Kafr Abdo,16000,220,3,3,1.0,1,no
2026-05-10,apartment,Alexandria,Mandara,3750,150,3,1,9.0,9,yes
2026-05-10,apartment,Alexandria,Bolkly,6000,130,2,1,6.0,6,no
2026-05-10,apartment,Alexandria,Camp Caesar,15000,145,3,1,2.0,2,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,15000,200,3,2,2.0,2,yes
2026-05-10,apartment,Alexandria,Camp Caesar,13000,140,3,1,2.0,2,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,6000,150,3,1,7.0,7,no
2026-05-10,apartment,Alexandria,Fleming,6000,195,3,3,10.0,10+,no
2026-05-10,apartment,Alexandria,Cleopatra,6000,160,3,2,1.0,1,no
2026-05-10,apartment,Alexandria,San Stefano,6000,70,1,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Sporting,12000,150,3,2,5.0,5,no
2026-05-10,apartment,Alexandria,Montazah,3500,120,2,1,2.0,2,no
2026-05-10,apartment,Alexandria,Mandara,7500,140,3,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,3700,120,3,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Asafra,4500,120,3,1,8.0,8,yes
2026-05-10,apartment,Alexandria,Cleopatra,6000,120,2,1,2.0,2,yes
2026-05-10,apartment,Alexandria,Mandara,4500,125,2,1,10.0,10,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,8500,120,2,1,2.0,2,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,6000,120,2,1,9.0,9,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,5500,140,3,1,7.0,7,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,4200,100,2,1,9.0,9,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,5000,120,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,3000,130,3,1,3.0,3,no
2026-05-10,apartment,Alexandria,Bolkly,3500,130,2,2,3.0,3,no
2026-05-10,apartment,Alexandria,Cleopatra,8000,120,2,2,5.0,5,yes
2026-05-10,apartment,Alexandria,Nakheel,5500,120,3,2,2.0,2,yes
2026-05-10,apartment,Alexandria,Saba Pasha,18500,120,2,2,10.0,10,no
2026-05-10,apartment,Alexandria,Moharam Bik,4500,100,2,1,6.0,6,no
2026-05-10,apartment,Alexandria,Glim,7400,165,3,2,6.0,6,no
2026-05-10,apartment,Alexandria,Moharam Bik,12000,130,3,1,4.0,4,no
2026-05-10,apartment,Alexandria,Sporting,13500,120,2,1,10.0,10+,no
2026-05-10,apartment,Alexandria,San Stefano,7500,180,3,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,5200,120,2,1,6.0,6,no
2026-05-10,apartment,Alexandria,Miami,12000,160,3,3,4.0,4,yes
2026-05-10,apartment,Alexandria,Raml Station,18000,120,3,2,10.0,10,yes
2026-05-10,apartment,Alexandria,Raml Station,35000,250,3,3,10.0,10,yes
2026-05-10,apartment,Alexandria,Camp Caesar,15000,130,3,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,4500,100,1,1,3.0,3,no
2026-05-10,apartment,Alexandria,Moharam Bik,4000,120,3,1,3.0,3,no
2026-05-10,apartment,Alexandria,Sporting,9000,130,2,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Camp Caesar,12000,120,3,1,7.0,7,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,190000,120,3,1,10.0,10+,no
2026-05-10,apartment,Alexandria,Asafra,5000,100,3,1,3.0,3,no
2026-05-10,apartment,Alexandria,Bolkly,6000,170,3,2,5.0,5,no
2026-05-10,apartment,Alexandria,Asafra,3250,110,3,1,8.0,8,no
2026-05-10,apartment,Alexandria,Sidi Gaber,10000,130,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Miami,3000,85,2,1,5.0,5,no
2026-05-10,apartment,Alexandria,Glim,16500,230,3,3,9.0,9,yes
2026-05-10,apartment,Alexandria,Miami,4000,110,3,1,10.0,10,yes
2026-05-10,apartment,Alexandria,San Stefano,47500,136,2,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,San Stefano,35000,136,2,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Raml Station,50000,200,1,2,5.0,5,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,12000,200,3,2,3.0,3,no
2026-05-10,apartment,Alexandria,Camp Caesar,10000,120,2,1,4.0,4,yes
2026-05-10,apartment,Alexandria,San Stefano,15000,360,5,4,8.0,8,no
2026-05-10,apartment,Alexandria,Camp Caesar,15000,150,3,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,10000,130,2,1,7.0,7,no
2026-05-10,apartment,Alexandria,Kafr Abdo,5500,150,3,1,9.0,9,no
2026-05-10,apartment,Alexandria,Sporting,8000,220,4,2,3.0,3,yes
2026-05-10,apartment,Alexandria,San Stefano,13000,115,2,1,3.0,3,no
2026-05-10,apartment,Alexandria,Miami,5500,135,3,1,10.0,10,yes
2026-05-10,apartment,Alexandria,Camp Caesar,17000,150,3,1,7.0,7,no
2026-05-10,apartment,Alexandria,Sidi Gaber,5000,90,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Azarita,11000,140,3,2,8.0,8,no
2026-05-10,apartment,Alexandria,Azarita,5500,60,1,1,1.0,1,no
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,5000,75,1,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Maamoura,6000,150,2,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Moharam Bik,5000,120,3,1,3.0,3,no
2026-05-10,apartment,Alexandria,Mandara,4500,100,2,1,6.0,6,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,3000,105,2,2,6.0,6,no
2026-05-10,apartment,Alexandria,Mandara,12000,125,3,2,10.0,10,yes
2026-05-10,apartment,Alexandria,Asafra,5000,115,2,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Saba Pasha,50000,400,4,4,4.0,4,yes
2026-05-10,apartment,Alexandria,Camp Caesar,18000,165,3,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Azarita,18000,120,2,1,5.0,5,no
2026-05-10,apartment,Alexandria,Cleopatra,4000,100,2,1,5.0,5,no
2026-05-10,apartment,Alexandria,Saba Pasha,10000,200,3,2,9.0,9,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,20000,180,3,2,7.0,7,no
2026-05-10,apartment,Alexandria,Kafr Abdo,10000,200,3,2,2.0,2,yes
2026-05-10,apartment,Alexandria,Maamoura,5000,140,3,2,3.0,3,yes
2026-05-10,apartment,Alexandria,Gianaclis,5000,135,2,1,7.0,7,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,25000,180,3,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,Glim,14000,220,3,3,10.0,10,yes
2026-05-10,apartment,Alexandria,Azarita,5500,105,1,1,9.0,9,no
2026-05-10,apartment,Alexandria,Sidi Gaber,12000,188,4,2,9.0,9,no
2026-05-10,apartment,Alexandria,Miami,3000,150,3,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Camp Caesar,13000,100,2,1,6.0,6,yes
2026-05-10,apartment,Alexandria,Sporting,10000,120,3,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Cleopatra,20000,225,3,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,8000,160,3,2,8.0,8,no
2026-05-10,apartment,Alexandria,Kafr Abdo,8000,125,3,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Nakheel,3500,140,2,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,5200,140,3,2,7.0,7,no
2026-05-10,apartment,Alexandria,Sidi Gaber,10000,130,2,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,6500,150,3,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Zezenia,5000,155,3,2,10.0,10,no
2026-05-10,apartment,Alexandria,San Stefano,12000,280,3,2,10.0,10+,no
2026-05-10,apartment,Alexandria,Sidi Beshr,4000,120,3,1,4.0,4,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,20000,300,3,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,Miami,4000,125,3,1,4.0,4,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,11000,200,3,2,2.0,2,no
2026-05-10,apartment,Alexandria,Asafra,4500,120,3,1,6.0,6,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,8500,125,2,1,2.0,2,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,7000,130,2,1,4.0,4,yes
2026-05-10,apartment,Alexandria,Camp Caesar,16000,150,3,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,10000,200,3,2,2.0,2,yes
2026-05-10,apartment,Alexandria,Mandara,6000,110,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Sporting,12000,220,3,3,5.0,5,no
2026-05-10,apartment,Alexandria,Seyouf,4500,100,2,1,8.0,8,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,12000,150,3,2,9.0,9,no
2026-05-10,apartment,Alexandria,Camp Caesar,7000,150,3,2,7.0,7,no
2026-05-10,apartment,Alexandria,Camp Caesar,7500,160,3,2,6.0,6,no
2026-05-10,apartment,Alexandria,Cleopatra,14000,100,3,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,12000,150,3,2,9.0,9,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,5500,90,2,1,6.0,6,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,25000,200,3,2,3.0,3,yes
2026-05-10,apartment,Alexandria,Glim,50000,400,3,4,4.0,4,no
2026-05-10,apartment,Alexandria,Camp Caesar,8500,125,2,1,4.0,4,yes
2026-05-10,apartment,Alexandria,Gianaclis,10000,200,3,3,3.0,3,no
2026-05-10,apartment,Alexandria,Glim,6500,200,4,2,9.0,9,no
2026-05-10,apartment,Alexandria,Glim,10000,140,3,1,6.0,6,yes
2026-05-10,apartment,Alexandria,Cleopatra,9000,120,2,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Miami,4500,120,2,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Sporting,4500,100,2,1,7.0,7,yes
2026-05-10,apartment,Alexandria,Maamoura,7000,130,2,2,6.0,6,no
2026-05-10,apartment,Alexandria,San Stefano,10000,170,4,2,2.0,2,no
2026-05-10,apartment,Alexandria,Sidi Beshr,3000,85,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,4700,125,3,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Camp Caesar,9000,150,3,2,7.0,7,yes
2026-05-10,apartment,Alexandria,Cleopatra,9000,100,2,1,8.0,8,yes
2026-05-10,apartment,Alexandria,Miami,8000,140,3,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,Miami,4500,100,3,1,10.0,10,yes
2026-05-10,apartment,Alexandria,Miami,3000,110,3,1,4.0,4,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,5500,85,2,1,10.0,10+,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,12000,210,3,2,2.0,2,no
2026-05-10,apartment,Alexandria,Sidi Beshr,3000,70,2,1,2.0,2,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,12000,245,4,3,5.0,5,no
2026-05-10,apartment,Alexandria,Miami,9000,145,3,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Zezenia,5000,160,3,2,10.0,10,no
2026-05-10,apartment,Alexandria,Kafr Abdo,5500,160,3,1,9.0,9,no
2026-05-10,apartment,Alexandria,Kafr Abdo,7000,160,3,3,10.0,10+,no
2026-05-10,apartment,Alexandria,Cleopatra,9000,95,2,1,8.0,8,yes
2026-05-10,apartment,Alexandria,Miami,6000,84,2,2,1.0,1,no
2026-05-10,apartment,Alexandria,Raml Station,15000,160,3,2,10.0,10+,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,25000,350,3,3,,Highest,no
2026-05-10,apartment,Alexandria,Kafr Abdo,18000,220,2,3,2.0,2,yes
2026-05-10,apartment,Alexandria,Al Ibrahimiyyah,14000,200,3,2,10.0,10+,yes
2026-05-10,apartment,Giza,Sheikh Zayed,8000,90,3,1,2.0,2,no
2026-05-10,apartment,Giza,6th of October,20000,159,2,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,175,3,2,2.0,2,no
2026-05-10,apartment,Alexandria,Miami,5000,140,2,2,9.0,9,no
2026-05-10,apartment,Cairo,Heliopolis,11000,160,3,1,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,154,2,2,3.0,3,no
2026-05-10,apartment,Cairo,Nasr City,40000,250,3,2,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,126,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,35000,144,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,50000,191,3,4,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,14000,180,3,2,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,12000,142,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Heliopolis,32000,350,3,3,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,130000,240,3,3,3.0,3,yes
2026-05-10,penthouse,Giza,6th of October,25000,250,3,4,3.0,3,no
2026-05-10,apartment,Giza,Dokki,40000,200,2,3,7.0,7,yes
2026-05-10,apartment,Giza,Agouza,12000,125,3,2,2.0,2,yes
2026-05-10,duplex,Giza,Sheikh Zayed,30000,290,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,90000,220,2,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,45000,268,3,3,2.0,2,no
2026-05-10,apartment,Alexandria,Camp Caesar,18000,150,3,2,7.0,7,yes
2026-05-10,apartment,Cairo,Nasr City,30000,180,2,2,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,216,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,40000,250,3,2,5.0,5,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000,130,2,1,1.0,1,yes
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,12000,160,3,1,3.0,3,yes
2026-05-10,studio,Cairo,Zamalek,3850,100,1,2,3.0,3,yes
2026-05-10,apartment,Cairo,Nasr City,40000,245,3,2,9.0,9,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,40000,144,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,55000,146,2,2,2.0,2,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,35000,262,4,4,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,216,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,12000,120,2,1,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000,193,3,3,2.0,2,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,32000,283,4,4,0.0,Ground,no
2026-05-10,apartment,Cairo,Nasr City,27000,125,3,2,2.0,2,yes
2026-05-10,apartment,Giza,Mohandessin,20000,100,2,1,6.0,6,yes
2026-05-10,apartment,Giza,Dokki,30000,200,3,3,6.0,6,no
2026-05-10,apartment,Giza,6th of October,25000,237,3,3,1.0,1,no
2026-05-10,duplex,Giza,6th of October,18000,280,3,3,0.0,Ground,no
2026-05-10,apartment,Giza,6th of October,13000,100,1,2,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,20000,200,2,2,0.0,Ground,yes
2026-05-10,apartment,Giza,Sheikh Zayed,17000,153,2,1,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,37000,168,3,2,10.0,10+,no
2026-05-10,penthouse,Giza,6th of October,20000,234,3,3,3.0,3,no
2026-05-10,apartment,Giza,6th of October,5000,250,3,3,3.0,3,no
2026-05-10,apartment,Giza,6th of October,24000,205,3,3,1.0,1,no
2026-05-10,apartment,Giza,6th of October,25000,232,3,4,0.0,Ground,no
2026-05-10,studio,Giza,6th of October,3500,60,1,1,4.0,4,yes
2026-05-10,apartment,Giza,Mohandessin,30000,250,5,2,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,25000,182,3,2,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,25000,165,3,3,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,5800,85,2,1,3.0,3,no
2026-05-10,apartment,Giza,6th of October,12500,200,3,3,4.0,4,no
2026-05-10,apartment,Giza,Dokki,22000,220,3,2,5.0,5,no
2026-05-10,apartment,Giza,6th of October,28000,185,3,3,2.0,2,no
2026-05-10,studio,Alexandria,Camp Caesar,6500,100,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,55000,146,2,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,157,3,3,3.0,3,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,143,2,2,5.0,5,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,46000,146,2,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13500,250,3,3,1.0,1,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,65000,150,2,3,7.0,7,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000,90,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,28000,144,2,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,211,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,158,2,2,3.0,3,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,143,2,3,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,15000,107,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,85000,272,3,3,1.0,1,yes
2026-05-10,apartment,Cairo,Nasr City,38000,160,2,2,9.0,9,yes
2026-05-10,apartment,Cairo,Nasr City,30000,280,4,3,10.0,10+,yes
2026-05-10,apartment,Cairo,Sheraton,3900,155,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,Sheraton,22000,115,2,1,10.0,10,yes
2026-05-10,apartment,Cairo,Sheraton,7500,120,2,1,1.0,1,no
2026-05-10,apartment,Cairo,Sheraton,60000,300,3,3,4.0,4,yes
2026-05-10,apartment,Cairo,Sheraton,60000,200,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,Sheraton,9000,130,3,1,10.0,10,no
2026-05-10,apartment,Cairo,Sheraton,40000,120,2,1,7.0,7,yes
2026-05-10,apartment,Cairo,Sheraton,30000,120,2,2,4.0,4,yes
2026-05-10,apartment,Cairo,Sheraton,3000,200,5,3,7.0,7,yes
2026-05-10,studio,Cairo,Sheraton,20000,70,1,1,6.0,6,yes
2026-05-10,apartment,Cairo,Sheraton,30000,180,2,2,6.0,6,yes
2026-05-10,apartment,Cairo,Sheraton,30000,150,2,2,5.0,5,yes
2026-05-10,apartment,Cairo,Sheraton,8500,140,2,2,3.0,3,no
2026-05-10,apartment,Cairo,Sheraton,15000,130,2,2,3.0,3,yes
2026-05-10,apartment,Cairo,Sheraton,7500,120,3,2,5.0,5,no
2026-05-10,apartment,Cairo,Sheraton,16000,200,3,2,4.0,4,yes
2026-05-10,apartment,Cairo,Sheraton,28000,120,2,1,4.0,4,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,20000,120,2,2,4.0,4,yes
2026-05-10,apartment,Cairo,Zahraa Al Maadi,20000,200,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,Heliopolis,17000,215,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Heliopolis,10000,75,1,1,7.0,7,no
2026-05-10,apartment,Cairo,Shorouk City,4500,135,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Shorouk City,12000,181,3,3,6.0,6,no
2026-05-10,apartment,Cairo,Shorouk City,9000,190,3,2,3.0,3,yes
2026-05-10,apartment,Cairo,Shorouk City,12000,180,3,3,6.0,6,no
2026-05-10,apartment,Cairo,Shorouk City,15000,200,2,2,1.0,1,yes
2026-05-10,apartment,Cairo,Shorouk City,4700,135,3,1,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,12000,243,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,3800,65,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Shorouk City,3500,65,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,Shorouk City,3700,65,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,Shorouk City,3700,65,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Shorouk City,7500,135,3,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Shorouk City,9000,134,2,2,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,11000,134,2,2,6.0,6,no
2026-05-10,apartment,Cairo,Shorouk City,6000,82,3,1,1.0,1,yes
2026-05-10,apartment,Cairo,Shorouk City,15000,276,3,4,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,4500,170,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Shorouk City,15000,276,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,9000,134,2,2,3.0,3,no
2026-05-10,apartment,Cairo,Shorouk City,9000,143,2,2,5.0,5,no
2026-05-10,duplex,Cairo,Shorouk City,15000,276,3,4,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,3250,100,2,1,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,5000,165,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Shorouk City,8500,171,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Shorouk City,5500,91,2,1,4.0,4,yes
2026-05-10,duplex,Cairo,Shorouk City,23000,330,4,3,0.0,Ground,yes
2026-05-10,apartment,Cairo,Badr City,6000,120,3,1,2.0,2,yes
2026-05-10,apartment,Cairo,Obour City,4500,150,3,1,3.0,3,no
2026-05-10,apartment,Cairo,Obour City,3500,70,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,Obour City,4500,200,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Obour City,6500,250,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Obour City,4000,120,2,1,3.0,3,no
2026-05-10,apartment,Cairo,Obour City,5000,150,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Obour City,9000,360,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Obour City,6500,210,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Obour City,10000,170,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Obour City,9000,350,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Obour City,8000,130,2,1,1.0,1,yes
2026-05-10,duplex,Cairo,Obour City,10000,350,5,3,0.0,Ground,no
2026-05-10,duplex,Cairo,Obour City,13000,350,4,4,0.0,Ground,no
2026-05-10,apartment,Cairo,Obour City,5000,200,3,2,2.0,2,no
